file_source,name,missing_fields,severity,field_count,issue_type,issues,description
mathworks_m3_programs.csv,M3 Challenge Alumni Community,,MEDIUM,,invalid_values,Unusual category: Alumni Network,
math_competitions.csv,AMC 8,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,AMC 10,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,AMC 12,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,AIME (American Invitational Mathematics Examination),,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,USAMO (United States of America Mathematical Olympiad),,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,USAJMO (United States of America Junior Mathematical Olympiad),,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Math League High School Contest,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Math League Middle School Contest,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Math League Elementary Contests,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,MOEMS (Math Olympiads for Elementary and Middle Schools),,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Math Kangaroo,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,MathPath Summer Program,,MEDIUM,,invalid_values,Unusual location_type: Residential,
math_competitions.csv,The Math League,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Summer Math Camp,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Latest Contest Results,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Taking Math Contests Online,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Math League Bookstore,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Schools Register for Contests,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,"Results for 4th grade, 5th Grade and Algebra Contest 2025 Posted!",,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,2025 MATH LEAGUE INTERNATIONAL SUMMER CHALLENGE (online),,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Results for HS Contest #6 April 2025 Posted!,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,"OFFICIAL Contest Results Grades 6, 7, & 8 2025",,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Results for HS Contest #5 March 2025 Posted!,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,"Fourteenth Annual International Summer Tournament/Math Camp (Grades 4, 5, 6, 7, 8, and 9)",,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Results for HS Contest #3 December 2024 Posted!,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Results for HS Contest #2 December 2024 Posted!,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Results for HS Contest #1 November 2024 Posted!,,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,"Results for 4th grade, 5th Grade and Algebra Contest 2024 Posted!",,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,2024 MATH LEAGUE INTERNATIONAL SUMMER CHALLENGE (online),,MEDIUM,,invalid_values,Unusual location_type: School-based,
math_competitions.csv,Mathematics competition,,MEDIUM,,invalid_values,Unusual location_type: School-based,
microsoft_teals_programs.csv,TEALS Introduction to Computer Science,,MEDIUM,,invalid_values,Unusual location_type: School-based,
microsoft_teals_programs.csv,TEALS AP Computer Science A,,MEDIUM,,invalid_values,Unusual location_type: School-based,
microsoft_teals_programs.csv,TEALS AP Computer Science Principles,,MEDIUM,,invalid_values,Unusual location_type: School-based,
microsoft_teals_programs.csv,TEALS Introduction to Python,,MEDIUM,,invalid_values,Unusual location_type: School-based,
microsoft_teals_programs.csv,TEALS Web Development,,MEDIUM,,invalid_values,Unusual location_type: School-based,
microsoft_teals_programs.csv,TEALS Cybersecurity,,MEDIUM,,invalid_values,Unusual location_type: School-based,
microsoft_teals_programs.csv,TEALS Data Science,,MEDIUM,,invalid_values,Unusual location_type: School-based,
microsoft_teals_programs.csv,TEALS Teacher Professional Development,,MEDIUM,,invalid_values,Unusual category: Teacher Training; Unusual location_type: School-based,
microsoft_teals_programs.csv,TEALS Computer Science Equity Initiative,,MEDIUM,,invalid_values,Unusual location_type: School-based,
mit_mites_programs.csv,MITES Summer,,MEDIUM,,invalid_values,Unusual location_type: Residential,
mit_mites_programs.csv,"Advancing access and equity in STEM through transformative, pre-college experiences",,MEDIUM,,invalid_values,Unusual location_type: Residential,
ncwit_aspirations_programs.csv,NCWIT Aspirations in Computing National Award,,MEDIUM,,invalid_values,Unusual category: Computing Award,
ncwit_aspirations_programs.csv,NCWIT Aspirations in Computing Regional Award,,MEDIUM,,invalid_values,Unusual category: Computing Award,
ncwit_aspirations_programs.csv,NCWIT Aspirations in Computing Affiliate Award,,MEDIUM,,invalid_values,Unusual category: Computing Award; Unusual location_type: Local/regional,
ncwit_aspirations_programs.csv,NCWIT Aspirations in Computing Rising Star Award,,MEDIUM,,invalid_values,Unusual category: Computing Award,
ncwit_aspirations_programs.csv,NCWIT Aspirations Award Recipient Community,,MEDIUM,,invalid_values,Unusual category: Computing Award,
ncwit_aspirations_programs.csv,NCWIT Aspirations Educator Award,,MEDIUM,,invalid_values,Unusual category: Computing Award,
ncwit_aspirations_programs.csv,NCWIT Aspirations Virtual Awards and Networking Events,,MEDIUM,,invalid_values,Unusual category: Computing Award,
ncwit_aspirations_programs.csv,NCWIT Aspirations Portfolio and Badge Program,,MEDIUM,,invalid_values,Unusual category: Computing Award,
nosb_programs.csv,NOSB Buzzer Round Format,,MEDIUM,,invalid_values,Unusual location_type: Regional competition venue,
nosb_programs.csv,NOSB Team Challenge,,MEDIUM,,invalid_values,Unusual location_type: Regional competition venue,
nosb_programs.csv,NOSB Current Events in Ocean Science,,MEDIUM,,invalid_values,Unusual location_type: Self-study and competition,
nylf_stem_programs.csv,NYLF Medicine,,MEDIUM,,invalid_values,Unusual location_type: Regional,
nylf_stem_programs.csv,NYLF Engineering,,MEDIUM,,invalid_values,Unusual location_type: Regional,
nylf_stem_programs.csv,NYLF Cybersecurity,,MEDIUM,,invalid_values,Unusual location_type: Regional,
nylf_stem_programs.csv,NYLF Advanced Medicine & Health Care,,MEDIUM,,invalid_values,Unusual location_type: Regional,
nylf_stem_programs.csv,NYLF Explore STEM,,MEDIUM,,invalid_values,Unusual location_type: Regional,
nylf_stem_programs.csv,NYLF Pathways to STEM,,MEDIUM,,invalid_values,Unusual location_type: Regional,
nylf_stem_programs.csv,NYLF Biomedical Science,,MEDIUM,,invalid_values,Unusual location_type: Regional,
nylf_stem_programs.csv,NYLF Technology & Innovation,,MEDIUM,,invalid_values,Unusual location_type: Regional,
nylf_stem_programs.csv,NYLF National Security,,MEDIUM,,invalid_values,Unusual location_type: Regional,
nylf_stem_programs.csv,NYLF Women in STEM Leadership,,MEDIUM,,invalid_values,Unusual location_type: Regional,
physics_competitions.csv,Physics Bowl,,MEDIUM,,invalid_values,Unusual location_type: School-based,
physics_competitions.csv,USA Physics Olympiad (USAPhO),,MEDIUM,,invalid_values,Unusual location_type: School-based,
physics_competitions.csv,US Physics Team Training Camp,,MEDIUM,,invalid_values,Unusual location_type: Residential,
physics_competitions.csv,International Physics Olympiad (IPhO),,MEDIUM,,invalid_values,Unusual location_type: International,
physics_competitions.csv,Physics Bowl Division 1,,MEDIUM,,invalid_values,Unusual location_type: School-based,
physics_competitions.csv,Physics Bowl Division 2,,MEDIUM,,invalid_values,Unusual location_type: School-based,
physics_competitions.csv,Physics Olympiad Online Resources,,MEDIUM,,invalid_values,Unusual category: Study Resources,
physics_competitions.csv,High School Physics Photo Contest,,MEDIUM,,invalid_values,Unusual category: Physics Contest,
physics_competitions.csv,Physics Bowl Preparation Programs,,MEDIUM,,invalid_values,Unusual location_type: School-based,
scratch_programming.csv,Scratch for Educators,,MEDIUM,,invalid_values,Unusual category: Educator Resources,
scratch_programming.csv,Scratch Ideas Page,,MEDIUM,,invalid_values,Unusual category: Tutorial Library,
scratch_programming.csv,ScratchJr for Young Learners,,MEDIUM,,invalid_values,Unusual category: Early Learning Platform,
scratch_programming.csv,Scratch Coding Cards,,MEDIUM,,invalid_values,Unusual category: Activity Cards,
scratch_programming.csv,Scratch Creative Computing Curriculum,,MEDIUM,,invalid_values,Unusual category: Curriculum Guide,
scratch_programming.csv,Scratch Online Community,,MEDIUM,,invalid_values,Unusual category: Online Community,
scratch_programming.csv,Scratch Video Tutorials,,MEDIUM,,invalid_values,Unusual category: Video Tutorials,
scratch_programming.csv,Scratch Teacher Accounts,,MEDIUM,,invalid_values,Unusual category: Classroom Management,
scratch_programming.csv,Scratch Day Events,,MEDIUM,,invalid_values,Unusual category: Community Event; Unusual location_type: Regional,
scratch_programming.csv,Scratch Extensions and Add-ons,,MEDIUM,,invalid_values,Unusual category: Advanced Features,
seaperch_programs.csv,SeaPerch Underwater ROV Building Program,,MEDIUM,,invalid_values,Unusual location_type: School-based,
seaperch_programs.csv,SeaPerch National Challenge Competition,,MEDIUM,,invalid_values,Unusual location_type: Regional,
seaperch_programs.csv,SeaPerch Regional Challenges,,MEDIUM,,invalid_values,Unusual location_type: Regional,
seaperch_programs.csv,SeaPerch Teacher Professional Development,,MEDIUM,,invalid_values,Unusual category: Professional Development; Unusual location_type: Regional,
seaperch_programs.csv,SeaPerch Elementary Curriculum,,MEDIUM,,invalid_values,Unusual location_type: School-based,
seaperch_programs.csv,SeaPerch High School Advanced Challenges,,MEDIUM,,invalid_values,Unusual location_type: Regional,
seaperch_programs.csv,SeaPerch Online Resources and Community,,MEDIUM,,invalid_values,Unusual category: Online Resources,
simons_foundation_programs.csv,Simons Summer Research Program at Stony Brook University,,MEDIUM,,invalid_values,"Unusual location_type: Residential (Stony Brook University, NY)",
simons_foundation_programs.csv,Math for America (MfA) Fellowship Program,,MEDIUM,,invalid_values,Unusual location_type: School-based (select cities),
simons_foundation_programs.csv,Simons Society of Fellows Junior Fellows Program,,MEDIUM,,invalid_values,Unusual location_type: Research universities,
simons_foundation_programs.csv,Flatiron Institute Student Research Opportunities,,MEDIUM,,invalid_values,Unusual location_type: Flatiron Institute (New York City),
simons_foundation_programs.csv,Simons Foundation Mathematics Programs at Partner Institutions,,MEDIUM,,invalid_values,Unusual location_type: Research universities,
skillsusa_stem_competitions.csv,SkillsUSA 3D Visualization and Animation,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA CAD Architecture,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA CAD Engineering,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Computer Programming,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Cybersecurity,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Electronics Technology,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Engineering Technology/Design,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Mobile Robotics Technology,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Network Systems Administration,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Precision Machining,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Renewable Energy Technology,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Robotics and Automation Technology,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Technical Drafting,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Web Design,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Welding Technology,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Additive Manufacturing (3D Printing),,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Electrical Construction Wiring,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,"SkillsUSA HVAC/R (Heating, Ventilation, Air Conditioning, Refrigeration)",,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Automotive Service Technology,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
skillsusa_stem_competitions.csv,SkillsUSA Mechatronics,,MEDIUM,,invalid_values,Unusual location_type: Regional and national competition sites,
stanford_precollege_programs.csv,Stanford Summer Humanities Institute,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford University Mathematics Camp (SUMaC),,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Computer Science,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Engineering,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Artificial Intelligence,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Biomedical Sciences,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Physics,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Data Science,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford University-Level Online Math & Physics,,MEDIUM,,invalid_values,Unusual category: University Pre-College,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Game Design,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Robotics,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Environmental Science,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Medical Sciences,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Chemistry,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Business & Entrepreneurship,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Creative Writing,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate Psychology,,MEDIUM,,invalid_values,Unusual location_type: Residential,
stanford_precollege_programs.csv,Stanford Pre-Collegiate International Relations,,MEDIUM,,invalid_values,Unusual location_type: Residential,
swe_k12_programs.csv,STEM Pathways,,MEDIUM,,invalid_values,Unusual category: Educational Resource,
swe_k12_programs.csv,Constance and Nano Comics,,MEDIUM,,invalid_values,Unusual category: Educational Resource,
swe_k12_programs.csv,SWE Career Guidance for Young Women,,MEDIUM,,invalid_values,Unusual category: Career Development,
tarc_programs.csv,Team America Rocketry Challenge (TARC),,MEDIUM,,invalid_values,Unusual location_type: School-based with field launches,
tarc_programs.csv,TARC Qualifying Flight Submissions,,MEDIUM,,invalid_values,Unusual location_type: Local launch field,
tarc_programs.csv,TARC Rocket Design and Construction,,MEDIUM,,invalid_values,Unusual location_type: School workshop/lab,
tarc_programs.csv,TARC Scholarships and Prize Awards,,MEDIUM,,invalid_values,Unusual location_type: National Finals event,
teams_competition.csv,TEAMS Middle School Competition,,MEDIUM,,invalid_values,Unusual location_type: School-based,
teams_competition.csv,TEAMS High School Competition,,MEDIUM,,invalid_values,Unusual location_type: School-based,
teams_competition.csv,TEAMS Written Test Component,,MEDIUM,,invalid_values,Unusual location_type: School-based,
teams_competition.csv,TEAMS Design/Build Component,,MEDIUM,,invalid_values,Unusual location_type: School-based,
teams_competition.csv,TEAMS Preparation Resources,,MEDIUM,,invalid_values,Unusual category: Study Resources,
teams_competition.csv,TSA TEAMS Championship,,MEDIUM,,invalid_values,Unusual category: Championship Event,
udacity_highschool_programs.csv,Intro to Programming,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,Introduction to Python Programming,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,Introduction to HTML and CSS,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,Introduction to JavaScript,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,Version Control with Git,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,Introduction to Machine Learning,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,Introduction to Data Science,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,SQL for Data Analysis,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,Introduction to Algorithms,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,Introduction to Artificial Intelligence,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,Introduction to Computer Science,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,Data Visualization and D3.js,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,Introduction to Cybersecurity,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,Introduction to Statistics,,MEDIUM,,invalid_values,Unusual category: Online Course,
udacity_highschool_programs.csv,Introduction to Deep Learning with PyTorch,,MEDIUM,,invalid_values,Unusual category: Online Course,
university_splash_programs.csv,MIT Splash,,MEDIUM,,invalid_values,"Unusual category: Educational Outreach; Unusual location_type: MIT campus (Cambridge, MA)",
university_splash_programs.csv,Stanford Splash,,MEDIUM,,invalid_values,"Unusual category: Educational Outreach; Unusual location_type: Stanford campus (Palo Alto, CA)",
university_splash_programs.csv,Cornell Splash,,MEDIUM,,invalid_values,"Unusual category: Educational Outreach; Unusual location_type: Cornell campus (Ithaca, NY)",
university_splash_programs.csv,Yale Splash,,MEDIUM,,invalid_values,"Unusual category: Educational Outreach; Unusual location_type: Yale campus (New Haven, CT)",
university_splash_programs.csv,Columbia Splash,,MEDIUM,,invalid_values,"Unusual category: Educational Outreach; Unusual location_type: Columbia campus (New York, NY)",
university_splash_programs.csv,UC Berkeley Splash,,MEDIUM,,invalid_values,"Unusual category: Educational Outreach; Unusual location_type: UC Berkeley campus (Berkeley, CA)",
university_splash_programs.csv,UCLA Splash,,MEDIUM,,invalid_values,"Unusual category: Educational Outreach; Unusual location_type: UCLA campus (Los Angeles, CA)",
university_splash_programs.csv,UChicago Splash,,MEDIUM,,invalid_values,"Unusual category: Educational Outreach; Unusual location_type: UChicago campus (Chicago, IL)",
university_splash_programs.csv,Harvard HSSP (High School Studies Program),,MEDIUM,,invalid_values,"Unusual category: Educational Outreach; Unusual location_type: Harvard campus (Cambridge, MA)",
university_splash_programs.csv,Duke Splash,,MEDIUM,,invalid_values,"Unusual category: Educational Outreach; Unusual location_type: Duke campus (Durham, NC)",
university_splash_programs.csv,Princeton Splash,,MEDIUM,,invalid_values,"Unusual category: Educational Outreach; Unusual location_type: Princeton campus (Princeton, NJ)",
university_splash_programs.csv,UPenn Splash,,MEDIUM,,invalid_values,"Unusual category: Educational Outreach; Unusual location_type: UPenn campus (Philadelphia, PA)",
usabo_programs.csv,USABO Open Exam,,MEDIUM,,invalid_values,Unusual location_type: School-based,
usabo_programs.csv,USABO Semifinal Exam,,MEDIUM,,invalid_values,Unusual location_type: School-based,
usabo_programs.csv,USABO National Finals,,MEDIUM,,invalid_values,Unusual location_type: Residential,
usabo_programs.csv,International Biology Olympiad (IBO),,MEDIUM,,invalid_values,Unusual location_type: International,
usabo_programs.csv,USABO Preparation Resources,,MEDIUM,,invalid_values,Unusual category: Study Resources,
usabo_programs.csv,Biology Olympiad Training Camp,,MEDIUM,,invalid_values,Unusual location_type: Residential,
usabo_programs.csv,USABO School Registration,,MEDIUM,,invalid_values,Unusual location_type: School-based,
usabo_programs.csv,USABO Study Groups and Preparation Courses,,MEDIUM,,invalid_values,Unusual location_type: School-based,
usaco_programs.csv,USACO Training Camp,,MEDIUM,,invalid_values,Unusual location_type: Residential,
usaco_programs.csv,International Olympiad in Informatics (IOI) - USA Team,,MEDIUM,,invalid_values,Unusual location_type: International,
wolfram_programs.csv,Wolfram Language for Students,,MEDIUM,,invalid_values,Unusual category: Software Access,
wolfram_programs.csv,Wolfram|Alpha Pro for Students,,MEDIUM,,invalid_values,Unusual category: Educational Tool,
wolfram_programs.csv,Wolfram Computational Thinking Education,,MEDIUM,,invalid_values,Unusual category: Educational Resources,
wolfram_programs.csv,Wolfram U Free Courses,,MEDIUM,,invalid_values,Unusual category: Online Course,
wolfram_programs.csv,Wolfram Demonstrations Project,,MEDIUM,,invalid_values,Unusual category: Educational Resources,
aiche_student_progress.csv,AIChE High School Student Membership,,MEDIUM,,invalid_values,Unusual category: Professional Development,
aops.csv,AoPS Beast Academy Online,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Prealgebra,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Introduction to Algebra A,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Introduction to Algebra B,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Introduction to Counting & Probability,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Introduction to Number Theory,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Introduction to Geometry,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Intermediate Algebra,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Intermediate Counting & Probability,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Precalculus,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Calculus,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Olympiad Geometry,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS MATHCOUNTS/AMC 8 Basics,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS AMC 10 Problem Series,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS AMC 12 Problem Series,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS AIME Problem Series,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS USAMO Preparation,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Introduction to Programming with Python,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Intermediate Programming with Python,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS USACO Bronze Preparation,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS USACO Silver Preparation,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Introduction to Java,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Computer Science Foundations,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Problem Solving Techniques,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Introduction to Logic Puzzles,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Math Jams,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Community Forums,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Alcumus - Adaptive Learning,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS For the Win! Problem Series,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
aops.csv,AoPS Contest Preparation Resources,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
beast_academy.csv,Beast Academy Online - Full Program,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
beast_academy.csv,Beast Academy Grade 2 Curriculum,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
beast_academy.csv,Beast Academy Grade 3 Curriculum,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
beast_academy.csv,Beast Academy Grade 4 Curriculum,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
beast_academy.csv,Beast Academy Grade 5 Curriculum,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
beast_academy.csv,Beast Academy Books - Complete Series,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
beast_academy.csv,Beast Academy Practice - Problem Solving,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
beast_academy.csv,Beast Academy Puzzles & Games,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
beast_academy.csv,Beast Academy Parent Dashboard,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
beast_academy.csv,Beast Academy Free Trial,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
codecombat.csv,CodeCombat Computer Science Courses,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
codecombat.csv,CodeCombat Python Programming Track,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
codecombat.csv,CodeCombat JavaScript Programming Track,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
codecombat.csv,CodeCombat Classroom Edition,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
codecombat_progress.csv,CodeCombat - Beginner Python Programming,,MEDIUM,,invalid_values,Unusual category: Game-Based Learning,
codecombat_progress.csv,CodeCombat - JavaScript Programming,,MEDIUM,,invalid_values,Unusual category: Game-Based Learning,
codecombat_progress.csv,CodeCombat - Advanced Computer Science Concepts,,MEDIUM,,invalid_values,Unusual category: Game-Based Learning,
codecombat_progress.csv,CodeCombat - Classroom Edition,,MEDIUM,,invalid_values,Unusual category: Classroom Learning,
codeforces.csv,Codeforces Educational Rounds,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
codeforces.csv,Codeforces Problem Archive,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
codeforces.csv,Codeforces Rating System,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
codeforces.csv,Codeforces Virtual Contests,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
codeforces.csv,Codeforces Blogs and Tutorials,,MEDIUM,,invalid_values,Unusual category: Learning Platform,
codeforces_progress.csv,Codeforces - Problem Archive,,MEDIUM,,invalid_values,Unusual category: Self-Paced Learning,
codeforces_progress.csv,Codeforces - Gym (Virtual Contests),,MEDIUM,,invalid_values,Unusual category: Practice Platform,
cyberstart_america.csv,CyberStart America - Teacher Support Program,,MEDIUM,,invalid_values,Unusual category: Professional Development,
discovere_programs.csv,Girl Day,,MEDIUM,,invalid_values,Unusual category: Event,
discovere_programs.csv,Engineers Week,,MEDIUM,,invalid_values,Unusual category: Event,
discovere_programs.csv,Engineering Tomorrow's Teachers,,MEDIUM,,invalid_values,Unusual category: Professional Development,
